StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-26T11:30+00:00Z,2022-01-26T11:45+00:00Z,10Y1001A1001A83F,MAW,B16,4278
2022-01-26T11:45+00:00Z,2022-01-26T12:00+00:00Z,10Y1001A1001A83F,MAW,B16,4207
2022-01-26T12:00+00:00Z,2022-01-26T12:15+00:00Z,10Y1001A1001A83F,MAW,B16,4094
2022-01-26T12:15+00:00Z,2022-01-26T12:30+00:00Z,10Y1001A1001A83F,MAW,B16,3926
2022-01-26T12:30+00:00Z,2022-01-26T12:45+00:00Z,10Y1001A1001A83F,MAW,B16,3734
2022-01-26T12:45+00:00Z,2022-01-26T13:00+00:00Z,10Y1001A1001A83F,MAW,B16,3515
2022-01-26T13:00+00:00Z,2022-01-26T13:15+00:00Z,10Y1001A1001A83F,MAW,B16,3232
2022-01-26T13:15+00:00Z,2022-01-26T13:30+00:00Z,10Y1001A1001A83F,MAW,B16,2947
2022-01-26T13:30+00:00Z,2022-01-26T13:45+00:00Z,10Y1001A1001A83F,MAW,B16,2608
2022-01-26T13:45+00:00Z,2022-01-26T14:00+00:00Z,10Y1001A1001A83F,MAW,B16,2238
2022-01-26T14:00+00:00Z,2022-01-26T14:15+00:00Z,10Y1001A1001A83F,MAW,B16,1835
2022-01-26T14:15+00:00Z,2022-01-26T14:30+00:00Z,10Y1001A1001A83F,MAW,B16,1451
2022-01-26T14:30+00:00Z,2022-01-26T14:45+00:00Z,10Y1001A1001A83F,MAW,B16,1074
2022-01-26T14:45+00:00Z,2022-01-26T15:00+00:00Z,10Y1001A1001A83F,MAW,B16,725
2022-01-26T15:00+00:00Z,2022-01-26T15:15+00:00Z,10Y1001A1001A83F,MAW,B16,417
2022-01-26T15:15+00:00Z,2022-01-26T15:30+00:00Z,10Y1001A1001A83F,MAW,B16,191
2022-01-26T15:30+00:00Z,2022-01-26T15:45+00:00Z,10Y1001A1001A83F,MAW,B16,63
2022-01-26T15:45+00:00Z,2022-01-26T16:00+00:00Z,10Y1001A1001A83F,MAW,B16,9
2022-01-26T16:00+00:00Z,2022-01-26T16:15+00:00Z,10Y1001A1001A83F,MAW,B16,1
2022-01-26T16:15+00:00Z,2022-01-26T16:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T16:30+00:00Z,2022-01-26T16:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T16:45+00:00Z,2022-01-26T17:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T17:00+00:00Z,2022-01-26T17:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T17:15+00:00Z,2022-01-26T17:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T17:30+00:00Z,2022-01-26T17:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T17:45+00:00Z,2022-01-26T18:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T18:00+00:00Z,2022-01-26T18:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T18:15+00:00Z,2022-01-26T18:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T18:30+00:00Z,2022-01-26T18:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T18:45+00:00Z,2022-01-26T19:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T19:00+00:00Z,2022-01-26T19:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T19:15+00:00Z,2022-01-26T19:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T19:30+00:00Z,2022-01-26T19:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T19:45+00:00Z,2022-01-26T20:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T20:00+00:00Z,2022-01-26T20:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T20:15+00:00Z,2022-01-26T20:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T20:30+00:00Z,2022-01-26T20:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T20:45+00:00Z,2022-01-26T21:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T21:00+00:00Z,2022-01-26T21:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T21:15+00:00Z,2022-01-26T21:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T21:30+00:00Z,2022-01-26T21:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T21:45+00:00Z,2022-01-26T22:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T22:00+00:00Z,2022-01-26T22:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T22:15+00:00Z,2022-01-26T22:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T22:30+00:00Z,2022-01-26T22:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T22:45+00:00Z,2022-01-26T23:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T23:00+00:00Z,2022-01-26T23:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T23:15+00:00Z,2022-01-26T23:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T23:30+00:00Z,2022-01-26T23:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-26T23:45+00:00Z,2022-01-27T00:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T00:00+00:00Z,2022-01-27T00:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T00:15+00:00Z,2022-01-27T00:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T00:30+00:00Z,2022-01-27T00:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T00:45+00:00Z,2022-01-27T01:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T01:00+00:00Z,2022-01-27T01:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T01:15+00:00Z,2022-01-27T01:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T01:30+00:00Z,2022-01-27T01:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T01:45+00:00Z,2022-01-27T02:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T02:00+00:00Z,2022-01-27T02:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T02:15+00:00Z,2022-01-27T02:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T02:30+00:00Z,2022-01-27T02:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T02:45+00:00Z,2022-01-27T03:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T03:00+00:00Z,2022-01-27T03:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T03:15+00:00Z,2022-01-27T03:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T03:30+00:00Z,2022-01-27T03:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T03:45+00:00Z,2022-01-27T04:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T04:00+00:00Z,2022-01-27T04:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T04:15+00:00Z,2022-01-27T04:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T04:30+00:00Z,2022-01-27T04:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T04:45+00:00Z,2022-01-27T05:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T05:00+00:00Z,2022-01-27T05:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T05:15+00:00Z,2022-01-27T05:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T05:30+00:00Z,2022-01-27T05:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T05:45+00:00Z,2022-01-27T06:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T06:00+00:00Z,2022-01-27T06:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T06:15+00:00Z,2022-01-27T06:30+00:00Z,10Y1001A1001A83F,MAW,B16,1
2022-01-27T06:30+00:00Z,2022-01-27T06:45+00:00Z,10Y1001A1001A83F,MAW,B16,9
2022-01-27T06:45+00:00Z,2022-01-27T07:00+00:00Z,10Y1001A1001A83F,MAW,B16,103
2022-01-27T07:00+00:00Z,2022-01-27T07:15+00:00Z,10Y1001A1001A83F,MAW,B16,348
2022-01-27T07:15+00:00Z,2022-01-27T07:30+00:00Z,10Y1001A1001A83F,MAW,B16,690
2022-01-27T07:30+00:00Z,2022-01-27T07:45+00:00Z,10Y1001A1001A83F,MAW,B16,1103
2022-01-27T07:45+00:00Z,2022-01-27T08:00+00:00Z,10Y1001A1001A83F,MAW,B16,1549
2022-01-27T08:00+00:00Z,2022-01-27T08:15+00:00Z,10Y1001A1001A83F,MAW,B16,2032
2022-01-27T08:15+00:00Z,2022-01-27T08:30+00:00Z,10Y1001A1001A83F,MAW,B16,2535
2022-01-27T08:30+00:00Z,2022-01-27T08:45+00:00Z,10Y1001A1001A83F,MAW,B16,3106
2022-01-27T08:45+00:00Z,2022-01-27T09:00+00:00Z,10Y1001A1001A83F,MAW,B16,3735
2022-01-27T09:00+00:00Z,2022-01-27T09:15+00:00Z,10Y1001A1001A83F,MAW,B16,4275
2022-01-27T09:15+00:00Z,2022-01-27T09:30+00:00Z,10Y1001A1001A83F,MAW,B16,4740
2022-01-27T09:30+00:00Z,2022-01-27T09:45+00:00Z,10Y1001A1001A83F,MAW,B16,5104
2022-01-27T09:45+00:00Z,2022-01-27T10:00+00:00Z,10Y1001A1001A83F,MAW,B16,5510
2022-01-27T10:00+00:00Z,2022-01-27T10:15+00:00Z,10Y1001A1001A83F,MAW,B16,5846
2022-01-27T10:15+00:00Z,2022-01-27T10:30+00:00Z,10Y1001A1001A83F,MAW,B16,6110
2022-01-27T10:30+00:00Z,2022-01-27T10:45+00:00Z,10Y1001A1001A83F,MAW,B16,6426
2022-01-27T10:45+00:00Z,2022-01-27T11:00+00:00Z,10Y1001A1001A83F,MAW,B16,6591
2022-01-27T11:00+00:00Z,2022-01-27T11:15+00:00Z,10Y1001A1001A83F,MAW,B16,6727
2022-01-27T11:15+00:00Z,2022-01-27T11:30+00:00Z,10Y1001A1001A83F,MAW,B16,6811
2022-01-27T11:30+00:00Z,2022-01-27T11:45+00:00Z,10Y1001A1001A83F,MAW,B16,6788
2022-01-27T11:45+00:00Z,2022-01-27T12:00+00:00Z,10Y1001A1001A83F,MAW,B16,6676
2022-01-27T12:00+00:00Z,2022-01-27T12:15+00:00Z,10Y1001A1001A83F,MAW,B16,6450
2022-01-27T12:15+00:00Z,2022-01-27T12:30+00:00Z,10Y1001A1001A83F,MAW,B16,6230
2022-01-27T12:30+00:00Z,2022-01-27T12:45+00:00Z,10Y1001A1001A83F,MAW,B16,5948
2022-01-27T12:45+00:00Z,2022-01-27T13:00+00:00Z,10Y1001A1001A83F,MAW,B16,5641
2022-01-27T13:00+00:00Z,2022-01-27T13:15+00:00Z,10Y1001A1001A83F,MAW,B16,5198
2022-01-27T13:15+00:00Z,2022-01-27T13:30+00:00Z,10Y1001A1001A83F,MAW,B16,4673
2022-01-27T13:30+00:00Z,2022-01-27T13:45+00:00Z,10Y1001A1001A83F,MAW,B16,4112
2022-01-27T13:45+00:00Z,2022-01-27T14:00+00:00Z,10Y1001A1001A83F,MAW,B16,3494
2022-01-27T14:00+00:00Z,2022-01-27T14:15+00:00Z,10Y1001A1001A83F,MAW,B16,2935
2022-01-27T14:15+00:00Z,2022-01-27T14:30+00:00Z,10Y1001A1001A83F,MAW,B16,2349
2022-01-27T14:30+00:00Z,2022-01-27T14:45+00:00Z,10Y1001A1001A83F,MAW,B16,1755
2022-01-27T14:45+00:00Z,2022-01-27T15:00+00:00Z,10Y1001A1001A83F,MAW,B16,1196
2022-01-27T15:00+00:00Z,2022-01-27T15:15+00:00Z,10Y1001A1001A83F,MAW,B16,712
2022-01-27T15:15+00:00Z,2022-01-27T15:30+00:00Z,10Y1001A1001A83F,MAW,B16,338
2022-01-27T15:30+00:00Z,2022-01-27T15:45+00:00Z,10Y1001A1001A83F,MAW,B16,110
2022-01-27T15:45+00:00Z,2022-01-27T16:00+00:00Z,10Y1001A1001A83F,MAW,B16,13
2022-01-27T16:00+00:00Z,2022-01-27T16:15+00:00Z,10Y1001A1001A83F,MAW,B16,1
2022-01-27T16:15+00:00Z,2022-01-27T16:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T16:30+00:00Z,2022-01-27T16:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T16:45+00:00Z,2022-01-27T17:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T17:00+00:00Z,2022-01-27T17:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T17:15+00:00Z,2022-01-27T17:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T17:30+00:00Z,2022-01-27T17:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T17:45+00:00Z,2022-01-27T18:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T18:00+00:00Z,2022-01-27T18:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T18:15+00:00Z,2022-01-27T18:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T18:30+00:00Z,2022-01-27T18:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T18:45+00:00Z,2022-01-27T19:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T19:00+00:00Z,2022-01-27T19:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T19:15+00:00Z,2022-01-27T19:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T19:30+00:00Z,2022-01-27T19:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T19:45+00:00Z,2022-01-27T20:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T20:00+00:00Z,2022-01-27T20:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T20:15+00:00Z,2022-01-27T20:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T20:30+00:00Z,2022-01-27T20:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T20:45+00:00Z,2022-01-27T21:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T21:00+00:00Z,2022-01-27T21:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T21:15+00:00Z,2022-01-27T21:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T21:30+00:00Z,2022-01-27T21:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T21:45+00:00Z,2022-01-27T22:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T22:00+00:00Z,2022-01-27T22:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T22:15+00:00Z,2022-01-27T22:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T22:30+00:00Z,2022-01-27T22:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T22:45+00:00Z,2022-01-27T23:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T23:00+00:00Z,2022-01-27T23:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T23:15+00:00Z,2022-01-27T23:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T23:30+00:00Z,2022-01-27T23:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-27T23:45+00:00Z,2022-01-28T00:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T00:00+00:00Z,2022-01-28T00:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T00:15+00:00Z,2022-01-28T00:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T00:30+00:00Z,2022-01-28T00:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T00:45+00:00Z,2022-01-28T01:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T01:00+00:00Z,2022-01-28T01:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T01:15+00:00Z,2022-01-28T01:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T01:30+00:00Z,2022-01-28T01:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T01:45+00:00Z,2022-01-28T02:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T02:00+00:00Z,2022-01-28T02:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T02:15+00:00Z,2022-01-28T02:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T02:30+00:00Z,2022-01-28T02:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T02:45+00:00Z,2022-01-28T03:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T03:00+00:00Z,2022-01-28T03:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T03:15+00:00Z,2022-01-28T03:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T03:30+00:00Z,2022-01-28T03:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T03:45+00:00Z,2022-01-28T04:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T04:00+00:00Z,2022-01-28T04:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T04:15+00:00Z,2022-01-28T04:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T04:30+00:00Z,2022-01-28T04:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T04:45+00:00Z,2022-01-28T05:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T05:00+00:00Z,2022-01-28T05:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T05:15+00:00Z,2022-01-28T05:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T05:30+00:00Z,2022-01-28T05:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T05:45+00:00Z,2022-01-28T06:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T06:00+00:00Z,2022-01-28T06:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T06:15+00:00Z,2022-01-28T06:30+00:00Z,10Y1001A1001A83F,MAW,B16,1
2022-01-28T06:30+00:00Z,2022-01-28T06:45+00:00Z,10Y1001A1001A83F,MAW,B16,10
2022-01-28T06:45+00:00Z,2022-01-28T07:00+00:00Z,10Y1001A1001A83F,MAW,B16,73
2022-01-28T07:00+00:00Z,2022-01-28T07:15+00:00Z,10Y1001A1001A83F,MAW,B16,336
2022-01-28T07:15+00:00Z,2022-01-28T07:30+00:00Z,10Y1001A1001A83F,MAW,B16,836
2022-01-28T07:30+00:00Z,2022-01-28T07:45+00:00Z,10Y1001A1001A83F,MAW,B16,1427
2022-01-28T07:45+00:00Z,2022-01-28T08:00+00:00Z,10Y1001A1001A83F,MAW,B16,2045
2022-01-28T08:00+00:00Z,2022-01-28T08:15+00:00Z,10Y1001A1001A83F,MAW,B16,2785
2022-01-28T08:15+00:00Z,2022-01-28T08:30+00:00Z,10Y1001A1001A83F,MAW,B16,3735
2022-01-28T08:30+00:00Z,2022-01-28T08:45+00:00Z,10Y1001A1001A83F,MAW,B16,4696
2022-01-28T08:45+00:00Z,2022-01-28T09:00+00:00Z,10Y1001A1001A83F,MAW,B16,5606
2022-01-28T09:00+00:00Z,2022-01-28T09:15+00:00Z,10Y1001A1001A83F,MAW,B16,6565
2022-01-28T09:15+00:00Z,2022-01-28T09:30+00:00Z,10Y1001A1001A83F,MAW,B16,7407
2022-01-28T09:30+00:00Z,2022-01-28T09:45+00:00Z,10Y1001A1001A83F,MAW,B16,8154
2022-01-28T09:45+00:00Z,2022-01-28T10:00+00:00Z,10Y1001A1001A83F,MAW,B16,8769
2022-01-28T10:00+00:00Z,2022-01-28T10:15+00:00Z,10Y1001A1001A83F,MAW,B16,9183
2022-01-28T10:15+00:00Z,2022-01-28T10:30+00:00Z,10Y1001A1001A83F,MAW,B16,9485
2022-01-28T10:30+00:00Z,2022-01-28T10:45+00:00Z,10Y1001A1001A83F,MAW,B16,9833
2022-01-28T10:45+00:00Z,2022-01-28T11:00+00:00Z,10Y1001A1001A83F,MAW,B16,10037
2022-01-28T11:00+00:00Z,2022-01-28T11:15+00:00Z,10Y1001A1001A83F,MAW,B16,10105
2022-01-28T11:15+00:00Z,2022-01-28T11:30+00:00Z,10Y1001A1001A83F,MAW,B16,10232
2022-01-28T11:30+00:00Z,2022-01-28T11:45+00:00Z,10Y1001A1001A83F,MAW,B16,10235
2022-01-28T11:45+00:00Z,2022-01-28T12:00+00:00Z,10Y1001A1001A83F,MAW,B16,10289
2022-01-28T12:00+00:00Z,2022-01-28T12:15+00:00Z,10Y1001A1001A83F,MAW,B16,9919
2022-01-28T12:15+00:00Z,2022-01-28T12:30+00:00Z,10Y1001A1001A83F,MAW,B16,9690
2022-01-28T12:30+00:00Z,2022-01-28T12:45+00:00Z,10Y1001A1001A83F,MAW,B16,9258
2022-01-28T12:45+00:00Z,2022-01-28T13:00+00:00Z,10Y1001A1001A83F,MAW,B16,8592
2022-01-28T13:00+00:00Z,2022-01-28T13:15+00:00Z,10Y1001A1001A83F,MAW,B16,8057
2022-01-28T13:15+00:00Z,2022-01-28T13:30+00:00Z,10Y1001A1001A83F,MAW,B16,7310
2022-01-28T13:30+00:00Z,2022-01-28T13:45+00:00Z,10Y1001A1001A83F,MAW,B16,6409
2022-01-28T13:45+00:00Z,2022-01-28T14:00+00:00Z,10Y1001A1001A83F,MAW,B16,5526
2022-01-28T14:00+00:00Z,2022-01-28T14:15+00:00Z,10Y1001A1001A83F,MAW,B16,4589
2022-01-28T14:15+00:00Z,2022-01-28T14:30+00:00Z,10Y1001A1001A83F,MAW,B16,3637
2022-01-28T14:30+00:00Z,2022-01-28T14:45+00:00Z,10Y1001A1001A83F,MAW,B16,2692
2022-01-28T14:45+00:00Z,2022-01-28T15:00+00:00Z,10Y1001A1001A83F,MAW,B16,1825
2022-01-28T15:00+00:00Z,2022-01-28T15:15+00:00Z,10Y1001A1001A83F,MAW,B16,1054
2022-01-28T15:15+00:00Z,2022-01-28T15:30+00:00Z,10Y1001A1001A83F,MAW,B16,493
2022-01-28T15:30+00:00Z,2022-01-28T15:45+00:00Z,10Y1001A1001A83F,MAW,B16,179
2022-01-28T15:45+00:00Z,2022-01-28T16:00+00:00Z,10Y1001A1001A83F,MAW,B16,38
2022-01-28T16:00+00:00Z,2022-01-28T16:15+00:00Z,10Y1001A1001A83F,MAW,B16,2
2022-01-28T16:15+00:00Z,2022-01-28T16:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T16:30+00:00Z,2022-01-28T16:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T16:45+00:00Z,2022-01-28T17:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T17:00+00:00Z,2022-01-28T17:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T17:15+00:00Z,2022-01-28T17:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T17:30+00:00Z,2022-01-28T17:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T17:45+00:00Z,2022-01-28T18:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T18:00+00:00Z,2022-01-28T18:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T18:15+00:00Z,2022-01-28T18:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T18:30+00:00Z,2022-01-28T18:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T18:45+00:00Z,2022-01-28T19:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T19:00+00:00Z,2022-01-28T19:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T19:15+00:00Z,2022-01-28T19:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T19:30+00:00Z,2022-01-28T19:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T19:45+00:00Z,2022-01-28T20:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T20:00+00:00Z,2022-01-28T20:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T20:15+00:00Z,2022-01-28T20:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T20:30+00:00Z,2022-01-28T20:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T20:45+00:00Z,2022-01-28T21:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T21:00+00:00Z,2022-01-28T21:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T21:15+00:00Z,2022-01-28T21:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T21:30+00:00Z,2022-01-28T21:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T21:45+00:00Z,2022-01-28T22:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T22:00+00:00Z,2022-01-28T22:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T22:15+00:00Z,2022-01-28T22:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T22:30+00:00Z,2022-01-28T22:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T22:45+00:00Z,2022-01-28T23:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T23:00+00:00Z,2022-01-28T23:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T23:15+00:00Z,2022-01-28T23:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T23:30+00:00Z,2022-01-28T23:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-28T23:45+00:00Z,2022-01-29T00:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-29T00:00+00:00Z,2022-01-29T00:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-29T00:15+00:00Z,2022-01-29T00:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-29T00:30+00:00Z,2022-01-29T00:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-29T00:45+00:00Z,2022-01-29T01:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-29T01:00+00:00Z,2022-01-29T01:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-29T01:15+00:00Z,2022-01-29T01:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-29T01:30+00:00Z,2022-01-29T01:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-29T01:45+00:00Z,2022-01-29T02:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-29T02:00+00:00Z,2022-01-29T02:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-01-29T02:15+00:00Z,2022-01-29T02:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
